z [m],T [K],M [kg/m2/s],Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.021064453125,1031.486188668817,0.4280810415090343,0.0012368888937390509,5.105466522180897e-06,1.0669921802446497e-05,0.15556312227075722,3.502241382083566e-05,0.05111087044135058,0.00017777165275079405,2.7998587947627387e-05,1.5501704046854043e-12,4.1752246813634643e-10,2.212279415374973e-07,1.9218496465339427e-08,0.00023778907999385764,0.030580511507646978,0.021377433620184873,0.01551982934213807,1.3427008467332232e-06,0.0009887395897701027,9.74750908908415e-08,1.9833354203138484e-05,0.00018565751819896617,2.917944034357332e-11,3.202823500578213e-05,4.7130095486297814e-08,0.00028914898500332714,9.610934654643567e-06,0.0009004494228703375,8.57514059471111e-08,5.870131916122198e-05,3.196071205748033e-08,7.531193177466628e-11,1.3171023862357126e-09,5.518503996589285e-09,2.074038099974545e-08,6.472308507550454e-11,3.984143257419139e-06,2.1403675165023744e-07,2.775224240849209e-08,3.1237138222927443e-09,7.553344546303838e-13,9.611287425253161e-07,1.9122761492384484e-10,2.147096823567684e-11,3.175146405787562e-08,4.463249779192483e-10,2.956473755824041e-07,1.5897480339524713e-09,0.7215722492922507,0.0,1.4143776927879468e-07,2.0951125132210132e-05,2.1213354994691445e-06,2.9960792859324216e-05
0.0210703125,1056.2248752582018,0.4280810415090343,0.001251404755931915,5.815445350334812e-06,1.2505540789129421e-05,0.15284899778368302,3.959506394545894e-05,0.05277925414362906,0.00017801299549388732,2.7286060739741635e-05,2.58303152992734e-12,6.030493610121949e-10,2.7635023150699904e-07,2.393952460913034e-08,0.0002686396763335892,0.02965917736266218,0.022297832982052037,0.01636720123023496,1.6429573254914609e-06,0.0010071548298243355,1.2154576675531995e-07,1.865652113221709e-05,0.0001857580924879758,4.326067265660856e-11,3.381417116353819e-05,6.316039055975915e-08,0.000302592286227497,1.0998863992799533e-05,0.0009262102424079549,1.1186697397314035e-07,6.321739994813631e-05,3.4915968458702715e-08,8.797088013728533e-11,1.4588594083443686e-09,5.779820067614207e-09,2.1413764865484468e-08,7.890554380464536e-11,4.180938158077107e-06,1.947352052638417e-07,2.929776215168649e-08,3.215969487080105e-09,1.078002634312343e-12,1.011373861221703e-06,1.7783592268269528e-10,2.9014283146276024e-11,3.375607133240206e-08,4.787244654319469e-10,3.1157834683482437e-07,1.802142145329843e-09,0.7216516588389449,0.0,1.4683154792421234e-07,2.1873908395107967e-05,2.1549164619860465e-06,3.1968470606157724e-05
0.021076171875,1081.2064584991736,0.4280810415090343,0.0012657526103499969,6.610699851775911e-06,1.4615804658409017e-05,0.15007435721584983,4.4915463579199604e-05,0.054465919058448345,0.0001784918567290953,2.6490125867858293e-05,4.304985986699705e-12,8.72110434953457e-10,3.461546142557335e-07,2.991324621124446e-08,0.0003026282464189779,0.028721356227707134,0.02323858205448078,0.01724559392950514,2.0037462277643948e-06,0.001023663367008663,1.5120969096900006e-07,1.76339938160438e-05,0.00018527736252409304,6.383559488014139e-11,3.568428713965932e-05,8.47489784976997e-08,0.0003162169601186725,1.2535561937299887e-05,0.0009486636276168885,1.4548396736080183e-07,6.798517358644992e-05,3.820875388705342e-08,1.0315717410392773e-10,1.614208756163694e-09,6.0584203154137385e-09,2.208654087110785e-08,9.572783716613086e-11,4.38220741556886e-06,1.7698666288144648e-07,3.09027628827926e-08,3.3136979252381408e-09,1.5361848384120833e-12,1.0633688204512954e-06,1.6791646024737883e-10,3.927008858599641e-11,3.587778997112416e-08,5.142062417400047e-10,3.280328101633381e-07,2.0461185334720404e-09,0.7217390696988766,0.0,1.5362838244844427e-07,2.271631736374402e-05,2.1746850320855626e-06,3.405822263194117e-05
0.02108203125,1106.4031650853028,0.4280810415090343,0.0012799052417940147,7.501297341423955e-06,1.70352970785287e-05,0.14724071823612597,5.110558377937456e-05,0.056169534981740224,0.00017920490254580323,2.5608957904544994e-05,7.173486460258299e-12,1.262006460383672e-09,4.343922079926143e-07,3.746362926370462e-08,0.00033984286257103985,0.027767893141301014,0.024198821626304413,0.018155352989558966,2.4347756118308734e-06,0.0010381921116907932,1.8764167797876928e-07,1.6749787188982708e-05,0.00018421208002006014,9.372687980198058e-11,3.7643898215403875e-05,1.1374296057333204e-07,0.00032997398361208887,1.4217420845821667e-05,0.0009672408788380872,1.8848854060337562e-07,7.299716251329308e-05,4.1886809565118934e-08,1.2153653908618746e-10,1.7844428717252048e-09,6.355526875966317e-09,2.2756737804067385e-08,1.1561055349229683e-10,4.588054587124618e-06,1.6074654708771312e-07,3.256824288868574e-08,3.4178046187509116e-09,2.185168860741473e-12,1.1171436667693607e-06,1.6139939664280779e-10,5.318783236956609e-11,3.8122722773707185e-08,5.532062848719714e-10,3.4500347898803386e-07,2.326127550391044e-09,0.7218344657374416,0.0,1.619347960051682e-07,2.3454324906294712e-05,2.183909298704597e-06,3.622261338859854e-05
0.021087890625,1131.7849393763443,0.4280810415090343,0.0012938314747689475,8.498339937984944e-06,1.98025409207417e-05,0.14434990588740762,5.8301764798828065e-05,0.05788862838764022,0.0001801316845800375,2.464149236361708e-05,1.1943748290082853e-11,1.8259291147076175e-09,5.45589387869358e-07,4.698478604913288e-08,0.0003803140802038394,0.02679979054409088,0.025177524071013313,0.01909677171874542,2.946500519004479e-06,0.0010506737297323822,2.322116567759848e-07,1.5985763970239775e-05,0.00018256182363209506,1.3688139414904452e-10,3.969893117659886e-05,1.5251729407646995e-07,0.0003438034104312116,1.603455113828116e-05,0.000981376679166103,2.4312351497452036e-07,7.824140543139165e-05,4.600459425526725e-08,1.4398801396399315e-10,1.9709789772334516e-09,6.672349209981829e-09,2.3422200991278096e-08,1.3902951355128194e-10,4.7985998791341075e-06,1.4594922475847065e-07,3.4295144682239746e-08,3.5291637745702472e-09,3.101488599676081e-12,1.1727288437580838e-06,1.582034530288551e-10,7.20106856465025e-11,4.049663971041512e-08,5.962216455665354e-10,3.6247921054612173e-07,2.6471307313280963e-09,0.7219378009215356,0.0,1.7175596079014363e-07,2.4062644298789713e-05,2.186475525824597e-06,3.845111391561493e-05
0.021093749999999998,1157.3193444082017,0.4280810415090343,0.0013074957670780299,9.61395695045991e-06,2.2960438711707774e-05,0.1414040836015387,6.665574628822218e-05,0.05962156575081687,0.00018123594177485617,2.3587799522431523e-05,1.9855026277625386e-11,2.639097104930224e-09,6.851287533528362e-07,5.895035460144829e-08,0.00042400132351288637,0.025818224219926012,0.026173473192492216,0.02007008251429972,3.5499377861163787e-06,0.0010610445803289933,2.8649637734762313e-07,1.532310856291064e-05,0.00018032936958049922,1.9876238864905665e-10,4.1855933581018635e-05,2.0407340954620187e-07,0.00035763177638893325,1.7969934423420605e-05,0.0009905280445440846,3.1201174671363636e-07,8.370107938066645e-05,5.062391544214379e-08,1.716774896502362e-10,2.1753636423755737e-09,7.010057644841784e-09,2.4080583272615925e-08,1.6651937815042874e-10,5.013977806006126e-06,1.3251350630394912e-07,3.608434248667079e-08,3.6486048440123e-09,4.3902670113616564e-12,1.2301550371818793e-06,1.5829165993513535e-10,9.734172139763178e-11,4.300473521435846e-08,6.438153293215891e-10,3.8044422079339066e-07,3.0146354716800515e-09,0.7220489937246846,0.0,1.8301146473689194e-07,2.451567084036267e-05,2.1864382172938078e-06,4.0729646561371583e-05
0.021099609374999995,1182.971492379134,0.4280810415090343,0.0013208578151418528,1.0861266668278088e-05,2.6556732380538554e-05,0.13840578391360692,7.633569206661783e-05,0.06136653722061648,0.00018246737138819856,2.2449527942455095e-05,3.292593352751787e-11,3.8068551186535026e-09,8.593060747056052e-07,7.39217725790375e-08,0.00047077902648498836,0.024824558351848696,0.027185243003237405,0.021075447425882556,4.256404968549313e-06,0.001069243366305533,3.522829691344134e-07,1.474331292343661e-05,0.00017752116825227763,2.868526308513714e-10,4.4122035955208024e-05,2.7212850494221956e-07,0.00037136912280611204,1.9998860656894183e-05,0.0009941961198102118,3.9816427823286934e-07,8.93540203500339e-05,5.581449060090037e-08,2.061559575362203e-10,2.3992746241672036e-09,7.369751552792665e-09,2.472933709366872e-08,1.986762390402822e-10,5.2343352061470695e-06,1.2034764881622067e-07,3.793662782673294e-08,3.776902055522608e-09,6.194674652110935e-12,1.2894529221393083e-06,1.6171744486552574e-10,1.3121229568590004e-10,4.565133522648782e-08,6.966205529988904e-10,3.9887718916180865e-07,3.434726036999639e-09,0.7221679207904177,0.0,1.9554998361451398e-07,2.4788704100464443e-05,2.1875639095942604e-06,4.304017896859666e-05
0.021105468749999995,1208.704009600109,0.4280810415090343,0.0013338721893446756,1.225430150479724e-05,3.064447655116982e-05,0.13535793808825822,8.752716744785344e-05,0.06312154120706559,0.00018376375490145914,2.123039732921505e-05,5.4416119274439056e-11,5.475129459170664e-09,1.075348050695407e-06,9.255425568794083e-08,0.0005204232460510063,0.023820359090900366,0.028211175827019243,0.022112948097347464,5.077180486589686e-06,0.0010752105410016073,4.315604779018812e-07,1.4228772170841377e-05,0.00017414788681832,4.1128896797717117e-10,4.650484067921793e-05,3.6117861174038906e-07,0.00038490579459746845,2.2088741545695667e-05,0.000991950073682022,5.049668692334564e-07,9.517208548980929e-05,6.165437924202326e-08,2.494893754676103e-10,2.6445191190512847e-09,7.752421721130497e-09,2.536570822973669e-08,2.3615877890909294e-10,5.459829642411203e-06,1.0935377273008174e-07,3.9852693181783525e-08,3.914766933732793e-09,8.707915686077941e-12,1.3506527609144197e-06,1.6866086313807922e-10,1.7614610557781844e-10,4.843955208113321e-08,7.553440470376362e-10,4.177502582152917e-07,3.914088488941287e-09,0.722294410048297,0.0,2.091600615960355e-07,2.4859412667045697e-05,2.1929472144288055e-06,4.53604069301264e-05
0.021111328124999995,1234.4770400927443,0.4280810415090343,0.0013464880223149397,1.3807890671309235e-05,3.528251967925595e-05,0.13226390371266178,0.00010043401794095796,0.06488437053101988,0.00018505333521325875,1.9936702642504923e-05,8.953657757761874e-11,7.843581468275294e-09,1.3413731097459685e-06,1.1559896660859648e-07,0.0005725996562726273,0.022807405954271807,0.029249360261254607,0.023182575288205585,6.0230873112756264e-06,0.0010788884558530774,5.264950197989098e-07,1.3763108705466612e-05,0.00017022497344485406,5.856476484580656e-10,4.9012203289846644e-05,4.7651324122915283e-07,0.00039810927749197206,2.4199374100032605e-05,0.0009834519969547848,6.361381797574414e-07,0.00010112034461383688,6.823020631325126e-08,3.044279663364208e-10,2.913027440633679e-09,8.158906602793851e-09,2.5986731767095705e-08,2.796875504634393e-10,5.690628175535488e-06,9.943164234307104e-08,4.1833113718203704e-08,4.0628435668224196e-09,1.2188141527283149e-11,1.4137837777531663e-06,1.794567579794346e-10,2.3520983521766306e-10,5.1370887908932286e-08,8.207680225317315e-10,4.3702794112270875e-07,4.460026389581544e-09,0.722428233572694,0.0,2.2357591258203638e-07,2.4709461207641577e-05,2.204754809935589e-06,4.766356953312901e-05
0.021117187499999995,1260.2482910993501,0.4280810415090343,0.0013586487774229895,1.5537495415764656e-05,4.0535987507812356e-05,0.12912748912127564,0.00011527908848237344,0.06665260088691773,0.0001862573545513939,1.8577771621376903e-05,1.4652286904689625e-10,1.118165409001392e-08,1.6662757551022054e-06,1.4389955128340407e-07,0.0006268540001701031,0.02178770028565845,0.030297609702935914,0.024284218254627104,7.104008329628103e-06,0.001080222190326743,6.393840228858879e-07,1.3331333577556827e-05,0.00016577319491869883,8.278951353670029e-10,5.165186431847237e-05,6.241555438366176e-07,0.0004108214495846423,2.6283702457608858e-05,0.0009684813744123337,7.956532215692805e-07,0.00010715615100417707,7.563707264800546e-08,3.7462313161159995e-10,3.2068410257337886e-09,8.589842355939962e-09,2.6589231080556782e-08,3.300419098080202e-10,5.926906464365397e-06,9.048179425261878e-08,4.387832725615294e-08,4.221706188714892e-09,1.6976628302398282e-11,1.478873211128832e-06,1.9461710434656004e-10,3.1203900228779384e-10,5.444479072900571e-08,8.937503752218826e-10,4.56665959816589e-07,5.08046335892191e-09,0.7225691005744093,0.0,2.384783852488362e-07,2.432617667511885e-05,2.22411733914728e-06,4.99184411663955e-05
0.021123046874999996,1285.9731227772884,0.4280810415090343,0.0013702921287772256,1.745899316201547e-05,4.6476762602411876e-05,0.12595297337382744,0.0001323047099334783,0.06842358244172872,0.00018729267619560795,1.7166299490748317e-05,2.382237769201227e-10,1.5847428278527396e-08,2.0595147235887037e-06,1.7838097735564334e-07,0.0006826061873170404,0.02076346994776571,0.0313534423093144,0.025417654325377882,8.328347213737505e-06,0.001079160973761446,7.725853441673762e-07,1.2919928395754653e-05,0.00016081909719676215,1.1615090626991344e-09,5.44308844224291e-05,8.107010645787612e-07,0.0004228567178007728,2.828909531583733e-05,0.000946957431785409,9.87626873959033e-07,0.00011322820486025184,8.397801724901462e-08,4.6489948258844e-10,3.5280935645256967e-09,9.04560687592799e-09,2.7169820662289053e-08,3.8805415614592786e-10,6.1688481092418745e-06,8.240802451213016e-08,4.598861276757472e-08,4.3918584559637895e-09,2.3519416495930613e-11,1.5459449126038354e-06,2.148489079896643e-10,4.1082618589540056e-10,5.76581715933768e-08,9.752226496192242e-10,4.7661004791756717e-07,5.783927660945469e-09,0.7227166509982021,0.0,2.5349245305198594e-07,2.37040942324736e-05,2.2511540108111683e-06,5.208954277656825e-05
0.021128906249999996,1311.6046835272612,0.4280810415090343,0.001381349986731816,1.9588408716310382e-05,5.318395205004175e-05,0.12274512036693994,0.00015177286530522878,0.07019443544831457,0.0001880744272652337,1.571847228372709e-05,3.843990393813069e-10,2.230875394795167e-08,2.530787191285834e-06,2.2002850470151114e-07,0.0007391492547951936,0.019737169372875372,0.03241406343718665,0.026582539072821057,9.702453426119134e-06,0.0010756600773427596,9.284180202982466e-07,1.2516902493113751e-05,0.00015539533747545902,1.616755563513643e-09,5.7354835407284847e-05,1.0430319691385702e-06,0.0004340015692764084,3.0159123130264767e-05,0.0009189574946817628,1.2161543831125996e-06,0.00011927577110027564,9.336286039669438e-08,5.815871004694639e-10,3.878983982752313e-09,9.526258425451909e-09,2.7724913752583143e-08,4.5460047827846486e-10,6.416644120613996e-06,7.511926715504897e-08,4.816406792445872e-08,4.573733639935348e-09,3.239237532152381e-11,1.61501732683111e-06,2.410671969154895e-10,5.362587072803298e-10,6.100489607062286e-08,1.0661852422923382e-09,4.967947650571296e-07,6.579513094575916e-09,0.7228704502594541,0.0,2.68183792016162e-07,2.284620200426375e-05,2.285091666047993e-06,5.413760873543623e-05
0.021134765624999996,1337.0940918168783,0.4280810415090343,0.0013917487041731488,2.1941592870316875e-05,6.074433146295613e-05,0.11950918559406719,0.00017396493000775045,0.07196205076261122,0.00018851861356483253,1.4253789893514665e-05,6.149562528679317e-10,3.116546393148915e-08,3.089576105587729e-06,2.698547310153006e-07,0.0007956543275570577,0.018711474094908535,0.033476351754733596,0.02777839750793671,1.1230033183676141e-05,0.0010696830253894309,1.1090331604794483e-06,1.211185489385832e-05,0.00014954083846846868,2.232079133230009e-09,6.04267080136843e-05,1.3278931849570912e-06,0.0004440160721047806,3.1835785080730734e-05,0.0008847294883239714,1.485108788177148e-06,0.00012522823607879463,1.0390621699862574e-07,7.32914184151907e-10,4.2617399665360256e-09,1.0031469954358758e-08,2.8250735803055477e-08,5.305883971096286e-10,6.6704923580494705e-06,6.853091334974894e-08,5.0404586436100624e-08,4.76769481934399e-09,4.432929588204606e-11,1.6861006495566755e-06,2.744002949733043e-10,6.933945363479266e-10,6.447526860995668e-08,1.1676992746244678e-09,5.171423819335541e-07,7.476809545331953e-09,0.723029985669612,0.0,2.820578225077006e-07,2.1764704893079653e-05,2.324433797040768e-06,5.602033554116671e-05
0.021140624999999996,1362.3906650881652,0.4280810415090343,0.0014014094976685328,2.4533851348895478e-05,6.925274725127402e-05,0.11625091404868285,0.00019918086070887017,0.07372309611699353,0.00018854466969142573,1.2794517288765465e-05,9.7437533450601e-10,4.317061100835436e-08,3.744566004571353e-06,3.2885307493021626e-07,0.0008511825053530741,0.01768926893008173,0.0345368503444235,0.02900461674929019,1.2911569524924673e-05,0.0010612039483250334,1.3162560713420738e-06,1.1696051414983624e-05,0.00014330072099375855,3.0555160024733964e-09,6.364551753782137e-05,1.6713324465105397e-06,0.000452637793826027,3.326210147594856e-05,0.000844696882373452,1.7978989983997508e-06,0.00013100518236822632,1.1572443186004459e-07,9.294518367530331e-10,4.678570756202266e-09,1.0560460786960607e-08,2.874334483357508e-08,6.169405199343868e-10,6.930596752573491e-06,6.256563302304076e-08,5.270983618357547e-08,4.974034069073165e-09,6.025211130498649e-11,1.759192926627176e-06,3.1618212822000215e-10,8.874687535695566e-10,6.805553373207416e-08,1.280874518976544e-09,5.375619077455737e-07,8.485795784134309e-09,0.7231946650695653,0.0,2.945647434594428e-07,2.048115601362247e-05,2.367142647059428e-06,5.7693424222406096e-05
0.021146484374999996,1387.4421963578557,0.4280810415090343,0.0014102491138903782,2.737952992999716e-05,7.881244969074598e-05,0.11297652785019954,0.00022773768584446474,0.07547402890264594,0.00018807791602967245,1.1364730984043447e-05,1.5275475920222856e-09,5.924762453689186e-08,4.502934688067725e-06,3.9793686507944384e-07,0.00090470425862797,0.016673629080296598,0.035591764190101224,0.030260440589395716,1.4743774211107292e-05,0.0010502098831687173,1.551404054776741e-06,1.1262513734179222e-05,0.00013672598085494078,4.145979390622238e-09,6.700462266739707e-05,2.0780266419441222e-06,0.000459588462457866,3.4384953185616986e-05,0.0007994547667940774,2.1571964715631307e-06,0.0001365171298329875,1.2893116024527856e-07,1.1845900408888431e-09,5.131608042105392e-09,1.11119279992797e-08,2.919865972960857e-08,7.145745919761565e-10,7.197166094278952e-06,5.715376879593751e-08,5.507923938167453e-08,5.192969598947143e-09,8.130166388399217e-11,1.8342748331973996e-06,3.679241949550085e-10,1.123628231222085e-09,7.172742296833896e-08,1.4068527101297154e-09,5.579483420164391e-07,9.616686526122023e-09,0.723363818101211,0.0,3.0511354983720077e-07,1.9025860465614374e-05,2.4108118223201443e-06,5.9111910067485215e-05
0.021152343749999997,1412.1952792987163,0.4280810415090343,0.001418180764887903,3.0491564778877504e-05,8.953531720717681e-05,0.10969270234215639,0.00025996713246839693,0.07721111604844158,0.00018705189657387068,9.988987090017581e-06,2.3671631729882737e-09,8.049916081342048e-08,5.369543767556343e-06,4.778644514830872e-07,0.0009551264445786788,0.015667793609996497,0.036636965457135955,0.031544966332594446,1.671909313441734e-05,0.0010367028246271676,1.815088292441106e-06,1.0806108333637941e-05,0.00012987288996808225,5.574184762154861e-09,7.048982161391237e-05,2.550539723905272e-06,0.00046458347542994603,3.5158017252968034e-05,0.0007497563178881964,2.5646427452810527e-06,0.0001416670401587399,1.4363131237547593e-07,1.515006458759342e-09,5.622834021166255e-09,1.1683980499541826e-08,2.9612497428043683e-08,8.243800370973218e-10,7.470412145899731e-06,5.223337618786644e-08,5.7511956190206785e-08,5.424639826507549e-09,1.0886655843176362e-10,1.9113028722744044e-06,4.312585587144998e-10,1.406598672796458e-09,7.546778063816326e-08,1.5467855311162899e-09,5.781822401135065e-07,1.0879725668639863e-08,0.7235367004067603,0.0,3.1309693250146066e-07,1.7436534905665704e-05,2.4528206519779454e-06,6.0231751679072874e-05
